Contract_ID,Outstanding Amount_max,Outstanding Amount_mean,Outstanding Amount_last,Due Amount_max,Due Amount_mean,Number of Days Past Due_max,Number of Days Past Due_mean,Number of Days Past Due_count,Contract Status_<lambda>
CONT102827,19846.38,18030.208235294118,15983.28,0.0,0.0,0.0,0.0,17,Active
CONT102828,50698.69,48439.068,46276.04,654.37,87.939,1.0,0.2,10,Active
CONT102829,7421.99,6238.294615384615,4863.28,125.42,4.823846153846154,4.0,0.15384615384615385,26,Active
CONT102830,5043.31,4429.652727272727,3672.85,0.0,0.0,0.0,0.0,22,Active
CONT102831,38903.14,37092.21,35745.91,692.22,46.148,1.0,0.06666666666666667,15,Active
CONT102832,14854.26,14277.66888888889,13725.56,0.0,0.0,0.0,0.0,9,Active
CONT102833,9588.68,8965.335000000001,8324.06,0.0,0.0,0.0,0.0,6,Active
CONT102834,13048.79,10307.776818181817,0.0,0.0,0.0,0.0,0.0,22,Closed
CONT102835,8653.9,8232.778,7448.35,900.09,270.026,60.0,17.8,5,Active
CONT102836,4949.78,3280.8228571428567,2173.93,0.0,0.0,0.0,0.0,7,Active
CONT102837,6650.64,6094.072857142857,5628.91,0.0,0.0,0.0,0.0,7,Active
CONT102838,22327.17,20401.816666666666,18296.23,0.0,0.0,0.0,0.0,15,Active
CONT102839,2613.65,2269.6008333333334,1905.06,14.4,1.2,2.0,0.16666666666666666,12,Active
CONT102840,22185.37,19797.402,17048.53,0.0,0.0,0.0,0.0,20,Active
CONT102841,101798.83,88817.18913043478,72834.54,0.0,0.0,0.0,0.0,23,Active
CONT102842,6082.11,5190.38923076923,0.0,0.0,0.0,0.0,0.0,13,Closed
CONT102843,11160.54,9726.630000000001,0.0,263.12,122.174,35.0,5.4,10,Closed
CONT102844,11099.55,7862.943125,4133.81,665.53,84.188125,32.0,2.4375,16,Active
CONT102845,107901.24,100575.88066666666,92620.89,2292.71,152.84733333333332,1.0,0.06666666666666667,15,Active
CONT102846,12103.75,10677.006363636365,9629.71,0.0,0.0,0.0,0.0,11,Active
CONT102847,24690.74,23884.716923076925,23346.8,4984.43,1892.9323076923079,232.0,82.38461538461539,13,NonAccrual
CONT102848,14820.91,12678.119999999999,11431.0,0.0,0.0,0.0,0.0,15,Active
CONT102849,5386.78,4328.7576,3023.73,0.0,0.0,0.0,0.0,25,Active
CONT102850,5018.34,4760.240000000001,4512.71,0.0,0.0,0.0,0.0,9,Active
CONT102851,15942.46,13633.27125,12090.69,1140.23,236.1925,47.0,8.25,8,Active
CONT102852,32089.12,30619.614,29156.55,0.0,0.0,0.0,0.0,10,Active
CONT102853,24767.64,22599.009333333335,20198.36,682.37,45.49133333333334,1.0,0.06666666666666667,15,Active
CONT102854,10969.24,9513.708928571428,7395.59,675.29,334.56892857142856,63.0,18.75,28,Active
CONT102855,7384.99,7334.594999999999,7284.2,0.0,0.0,0.0,0.0,2,Active
CONT102856,9613.25,7779.743157894736,5410.88,289.73,28.335789473684212,1.0,0.10526315789473684,19,Active
CONT102857,29741.99,26250.730909090908,0.0,0.0,0.0,0.0,0.0,11,Closed
CONT102858,46899.48,45873.738333333335,44830.62,0.0,0.0,0.0,0.0,6,Active
CONT102859,33925.35,31770.770833333332,25848.21,418.52,57.17083333333333,1.0,0.16666666666666666,12,Active
CONT102860,24791.56,23656.701,22526.59,0.0,0.0,0.0,0.0,10,Active
CONT102861,6144.85,4542.070000000001,2935.29,0.0,0.0,0.0,0.0,10,Active
CONT102862,23388.37,22853.78,22316.46,0.0,0.0,0.0,0.0,6,Active
CONT102863,11882.3,11588.586,11182.79,397.54,103.84200000000001,1.0,0.6,5,Active
CONT102864,24071.98,21116.06652173913,20047.53,12738.73,4192.517391304347,429.0,129.95652173913044,23,NonAccrual
CONT102865,14668.68,14403.918333333333,14132.68,0.0,0.0,0.0,0.0,6,Active
CONT102866,19845.44,18736.195454545454,18143.99,610.36,182.16,7.0,2.3636363636363638,11,Active
CONT102867,11659.02,9509.835769230769,6719.27,387.22,14.893076923076924,12.0,0.46153846153846156,26,Active
CONT102868,36918.64,34301.34166666667,31564.9,0.0,0.0,0.0,0.0,12,Active
CONT102869,24683.94,23748.22375,22900.8,0.0,0.0,0.0,0.0,8,Active
CONT102870,62040.87,53811.36,0.0,1656.74,92.0411111111111,19.0,1.0555555555555556,18,Closed
CONT102871,33013.48,28634.35888888889,0.0,0.0,0.0,0.0,0.0,18,Closed
CONT102872,16075.19,16007.35,15939.51,0.0,0.0,0.0,0.0,2,Active
CONT102873,24650.41,22353.14,19763.05,309.94,35.81,2.0,0.1875,16,Active
CONT102874,24650.41,22676.457333333332,20764.38,1210.29,363.414,34.0,9.533333333333333,15,Active
CONT102875,33323.33,24702.2375,0.0,0.0,0.0,0.0,0.0,4,Closed
CONT102876,41695.73,41249.825000000004,41097.91,2563.75,754.29,81.0,25.0,6,Active
CONT102877,9750.34,7906.177142857143,0.0,0.0,0.0,0.0,0.0,14,Closed
CONT102878,7418.26,7016.731666666667,6607.1,0.0,0.0,0.0,0.0,6,Active
CONT102879,8636.93,7561.826363636364,6456.27,0.0,0.0,0.0,0.0,11,Active
CONT102880,81125.79,78633.57466666667,77706.57,13323.85,4152.422666666666,246.0,70.33333333333333,15,NonAccrual
CONT102881,12383.82,11239.463125,9979.3,0.0,0.0,0.0,0.0,16,Active
CONT102882,4998.73,4408.0225,4059.53,288.42,32.343333333333334,47.0,5.333333333333333,12,Active
CONT102883,37132.36,35095.525,33227.64,0.0,0.0,0.0,0.0,8,Active
CONT102884,74420.4,71195.07916666666,69870.72,6493.08,2025.7933333333333,86.0,24.166666666666668,12,NonAccrual
CONT102885,32089.12,30992.063333333335,29935.4,0.0,0.0,0.0,0.0,9,Active
CONT102886,2740.02,2596.65,2301.27,302.46,148.09666666666666,49.0,29.166666666666668,6,Active
CONT102887,9784.85,5289.846111111111,0.0,0.0,0.0,0.0,0.0,18,Closed
CONT102888,8434.47,6627.607826086957,5301.95,2228.25,464.4182608695652,187.0,32.82608695652174,23,NonAccrual
CONT102889,14788.0,14788.0,14788.0,0.0,0.0,0.0,0.0,1,Active
CONT102890,17223.45,17223.45,17223.45,0.0,0.0,0.0,0.0,1,Active
CONT102891,8654.65,6964.063333333333,0.0,322.44,106.78833333333334,1.0,0.3333333333333333,6,Closed
CONT102892,2736.93,1642.9152,955.15,1153.11,218.0464,272.0,51.48,25,NonAccrual
CONT102893,74504.81,70332.62375,66802.32,0.0,0.0,0.0,0.0,16,Active
CONT102894,7605.51,6839.366923076924,6305.02,1283.59,248.7546153846154,123.0,26.0,13,NonAccrual
CONT102895,2645.06,2009.54,0.0,0.0,0.0,0.0,0.0,9,Closed
CONT102896,5088.63,5088.63,5088.63,0.0,0.0,0.0,0.0,1,Active
CONT102897,19920.47,16330.382352941177,12090.2,1072.43,139.33411764705883,2.0,0.23529411764705882,17,Active
CONT102898,29880.77,20983.6904,10681.31,0.0,0.0,0.0,0.0,25,Active
CONT102899,37684.01,33316.90523809524,27994.19,0.0,0.0,0.0,0.0,21,Active
CONT102900,19828.0,19505.938666666665,19456.53,4885.67,1910.0220000000002,337.0,124.86666666666666,15,NonAccrual
CONT102901,12139.77,9877.9244,6875.31,360.07,142.18040000000002,2.0,0.64,25,Active
CONT102902,7670.08,5099.4175000000005,0.0,76.48,3.186666666666667,22.0,0.9166666666666666,24,Closed
CONT102903,4971.96,3792.483846153846,2521.31,0.0,0.0,0.0,0.0,13,Active
CONT102904,14990.74,14099.35,13082.09,952.5,334.4215,63.0,10.3,20,NonAccrual
CONT102905,40358.19,35228.50608695652,30371.49,0.0,0.0,0.0,0.0,23,Active
CONT102906,17247.9,16944.236666666668,16634.94,0.0,0.0,0.0,0.0,6,Active
CONT102907,4946.17,3960.403333333333,2831.98,258.57,110.06083333333333,18.0,4.25,12,Active
CONT102908,76402.86,72811.49866666667,76402.86,3422.11,686.1386666666666,34.0,4.866666666666666,15,Active
CONT102909,12366.47,11497.432499999999,11109.24,1509.87,399.0175,120.0,36.875,8,NonAccrual
CONT102910,10922.02,9353.251538461538,0.0,304.55,41.848461538461535,11.0,1.6153846153846154,13,Closed
CONT102911,19787.1,17493.832,14978.24,0.0,0.0,0.0,0.0,15,Active
CONT102912,31162.2,29523.710833333334,27760.61,679.13,113.18833333333333,1.0,0.16666666666666666,12,Active
CONT102913,12692.94,10956.9248,9379.44,315.59,29.886799999999997,12.0,1.4,25,Active
CONT102914,19556.79,17710.846315789473,15412.85,0.0,0.0,0.0,0.0,19,Active
CONT102915,79514.56,75931.18636363637,72076.48,463.61,91.6490909090909,26.0,7.0,11,Active
CONT102916,40673.18,34711.956666666665,27886.24,0.0,0.0,0.0,0.0,24,Active
CONT102917,12302.46,12302.46,12302.46,0.0,0.0,0.0,0.0,1,Active
CONT102918,12040.14,9248.197727272727,6768.49,19.41,1.7645454545454546,35.0,1.8181818181818181,22,Active
CONT102919,14751.14,12239.208125,0.0,0.0,0.0,0.0,0.0,16,Closed
CONT102920,4660.91,4272.49,3921.38,0.0,0.0,0.0,0.0,7,Active
CONT102921,9893.55,9148.711,8364.15,299.77,35.839,17.0,5.0,10,Active
CONT102922,16337.02,13469.471428571429,0.0,0.0,0.0,0.0,0.0,7,Closed
CONT102923,6192.85,5080.567142857143,0.0,195.8,9.323809523809524,1.0,0.047619047619047616,21,Closed
CONT102924,27030.13,26614.43,26100.14,600.28,120.056,3.0,0.6,5,Active
CONT102925,23381.81,20856.731428571427,18142.53,0.0,0.0,0.0,0.0,21,Active
CONT102926,8006.94,6663.816521739131,4849.57,649.61,117.13000000000001,72.0,10.434782608695652,23,Active
CONT102927,9551.56,6826.66125,0.0,0.0,0.0,0.0,0.0,24,Closed
CONT102928,30823.96,30058.558076923076,29928.39,22409.68,9303.346153846154,643.0,255.30769230769232,26,NonAccrual
CONT102929,14860.59,14446.542666666666,14382.49,4471.75,1753.5686666666666,354.0,137.33333333333334,15,NonAccrual
CONT102930,14621.52,12627.2785,10112.66,0.0,0.0,0.0,0.0,20,Active
CONT102931,6209.21,5906.949166666666,5571.18,151.58,25.816666666666666,26.0,4.833333333333333,12,Active
CONT102932,7338.64,5801.127142857143,4630.32,1167.67,362.42857142857144,43.0,10.857142857142858,7,Active
CONT102933,7768.21,6949.085294117647,6008.82,175.99,20.735294117647058,5.0,0.8235294117647058,17,Active
CONT102934,17275.31,17109.88666666667,16946.82,0.0,0.0,0.0,0.0,3,Active
CONT102935,3081.64,3081.64,3081.64,0.0,0.0,0.0,0.0,1,Active
CONT102936,18228.86,17381.83272727273,16512.61,0.0,0.0,0.0,0.0,11,Active
CONT102937,15304.03,14647.615,13906.03,389.12,62.620000000000005,2.0,0.25,12,Active
CONT102938,31645.02,31291.62857142857,31232.73,27419.46,13024.535,794.0,363.67857142857144,28,NonAccrual
CONT102939,19764.36,16939.535,0.0,0.0,0.0,0.0,0.0,12,Closed
CONT102940,16020.33,13629.412142857142,0.0,230.76,31.74285714285714,7.0,1.4285714285714286,14,Closed
CONT102941,3704.41,2054.341,0.0,0.0,0.0,0.0,0.0,10,Closed
CONT102942,25897.3,24714.785714285714,24055.15,0.0,0.0,0.0,0.0,14,Active
CONT102943,21156.13,20156.98285714286,19078.8,98.08,7.005714285714285,29.0,2.0714285714285716,14,Active
CONT102944,23265.16,22435.840833333332,21308.21,2525.7,790.7533333333332,123.0,31.833333333333332,12,NonAccrual
CONT102945,5714.0,4412.748333333333,0.0,114.98,19.163333333333334,32.0,2.75,12,Closed
CONT102946,109608.25,105093.82222222221,103247.01,0.0,0.0,0.0,0.0,9,Active
CONT102947,8584.81,7074.375,5450.06,270.15,52.85799999999999,1.0,0.2,10,Active
CONT102948,37776.44,32402.404545454545,26961.88,0.0,0.0,0.0,0.0,11,Active
CONT102949,13283.87,11593.709285714285,0.0,0.0,0.0,0.0,0.0,14,Closed
CONT102950,3795.33,3258.293846153846,2615.83,0.0,0.0,0.0,0.0,13,Active
CONT102951,18410.97,18410.97,18410.97,0.0,0.0,0.0,0.0,1,Active
CONT102952,27280.77,25226.843333333334,23680.09,0.0,0.0,0.0,0.0,15,Active
CONT102953,11072.22,11072.22,11072.22,0.0,0.0,0.0,0.0,1,Active
CONT102954,9840.28,9840.28,9840.28,0.0,0.0,0.0,0.0,1,Active
CONT102955,124808.91,118268.454375,111851.11,0.0,0.0,0.0,0.0,16,Active
CONT102956,7211.44,5599.510909090909,3898.17,533.69,153.34045454545455,32.0,4.363636363636363,22,Active
CONT102957,239137.16,119568.58,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT102958,3795.31,2925.0983333333334,0.0,0.0,0.0,0.0,0.0,18,Closed
CONT102959,24683.94,22786.201764705882,20684.55,0.0,0.0,0.0,0.0,17,Active
CONT102960,5429.66,4893.2300000000005,4349.5,0.0,0.0,0.0,0.0,5,Active
CONT102961,61599.65,59558.83857142857,58285.65,1204.85,172.12142857142857,10.0,1.4285714285714286,7,Active
CONT102962,3776.65,2719.874444444444,0.0,0.0,0.0,0.0,0.0,9,Closed
CONT102963,18216.32,15243.69125,0.0,415.17,58.816250000000004,3.0,0.75,8,Closed
CONT102964,22181.99,20870.010000000002,19775.47,0.0,0.0,0.0,0.0,7,Active
CONT102965,22844.6,21845.444,20848.49,0.0,0.0,0.0,0.0,10,Active
CONT102966,8331.28,5536.6356000000005,0.0,386.78,169.5212,2.0,1.08,25,Closed
CONT102967,8883.68,7421.814666666667,6184.74,643.26,61.99933333333333,33.0,2.3333333333333335,15,Active
CONT102968,36186.47,30896.371111111115,25042.63,0.0,0.0,0.0,0.0,18,Active
CONT102969,82145.89,79585.70533333333,77957.91,11857.89,4101.862666666667,211.0,73.13333333333334,15,NonAccrual
CONT102970,44431.98,42671.25714285714,40562.34,986.07,184.6242857142857,42.0,11.142857142857142,14,Active
CONT102971,24366.8,16244.533333333333,0.0,259.48,86.49333333333334,20.0,6.666666666666667,3,Closed
CONT102972,19783.73,18402.937142857143,17402.74,0.0,0.0,0.0,0.0,14,Active
CONT102973,12325.21,11752.078888888887,11198.97,0.0,0.0,0.0,0.0,9,Active
CONT102974,26789.14,25823.636428571426,25187.08,2441.13,628.6857142857143,149.0,45.214285714285715,14,NonAccrual
CONT102975,11771.51,10029.91857142857,0.0,0.0,0.0,0.0,0.0,14,Closed
CONT102976,19843.94,19714.699999999997,19585.46,0.0,0.0,0.0,0.0,2,Active
CONT102977,23835.69,20685.498181818184,17589.26,3369.14,781.5713636363636,129.0,27.181818181818183,22,NonAccrual
CONT102978,9810.74,7235.69,0.0,0.0,0.0,0.0,0.0,6,Closed
CONT102979,73637.26,70259.30076923076,66653.9,0.0,0.0,0.0,0.0,13,Active
CONT102980,17185.63,13757.6772,9737.37,0.0,0.0,0.0,0.0,25,Active
CONT102981,5345.84,4917.613,4475.47,148.53,14.853,1.0,0.1,10,Active
CONT102982,11870.86,10919.937,9938.15,341.38,34.138,1.0,0.1,10,Active
CONT102983,54408.35,47825.85999999999,0.0,0.0,0.0,0.0,0.0,12,Closed
CONT102984,3653.95,2811.960833333333,0.0,0.0,0.0,0.0,0.0,12,Closed
CONT102985,46045.7,43691.91133333333,41113.74,0.0,0.0,0.0,0.0,15,Active
CONT102986,77732.97,73606.78928571429,70921.9,615.87,43.99071428571428,1.0,0.07142857142857142,14,Active
CONT102987,130487.55,116041.9076923077,0.0,0.0,0.0,0.0,0.0,13,Closed
CONT102988,52022.51,51393.373999999996,50453.93,1242.74,480.45,12.0,2.8,5,Active
CONT102989,5946.82,3468.984,0.0,0.0,0.0,0.0,0.0,15,Closed
CONT102990,9902.84,9523.716,9066.07,474.28,109.61300000000001,32.0,3.5,10,Active
CONT102991,12325.21,12256.895,12188.58,0.0,0.0,0.0,0.0,2,Active
CONT102992,6169.24,5858.400000000001,5769.68,1892.75,719.9981818181818,221.0,80.0909090909091,11,NonAccrual
CONT102993,11637.37,10343.536666666667,8736.6,0.0,0.0,0.0,0.0,21,Active
CONT102994,32135.45,30917.595,29814.4,0.0,0.0,0.0,0.0,8,Active
CONT102995,19717.33,16243.855714285715,0.0,0.0,0.0,0.0,0.0,7,Closed
CONT102996,12002.27,10214.597142857145,0.0,0.0,0.0,0.0,0.0,14,Closed
CONT102997,16309.19,15351.22076923077,14315.01,0.0,0.0,0.0,0.0,13,Active
CONT102998,3769.52,2191.0866666666666,0.0,351.89,149.71583333333334,3.0,1.5833333333333333,12,Closed
CONT102999,7375.57,5931.790416666667,4267.17,0.0,0.0,0.0,0.0,24,Active
